depnum,dep,Code,name,AbsExp,Exprimes,PourcentageExpIns,PourcentageExpVot,Code1,Candidat1,Voix1,Pourcentage1,Code2,Candidat2,Voix2,Pourcentage2,Code3,Candidat3,Voix3,Pourcentage3,RNExp,LREMExp,LRExp,EEVExp,FIExp,PSExp
47,Lot-et-Garonne,47111,Granges-sur-Lot,42.8,231.0,54.0,94.3,5,Rassemblement National,93.0,40.3,11,Renaissance,31.0,13.4,50,Résistons,22.0,9.5,5.2,13.4,3.5,3.0,9.1,6.9,
47,Lot-et-Garonne,47112,Grateloup-St-Gayr.,40.8,205.0,56.9,96.2,5,Rassemblement National,88.0,42.9,11,Renaissance,20.0,9.8,27,Parti socialiste - Place Publique,18.0,8.8,5.4,9.8,4.4,2.4,5.4,8.8,
47,Lot-et-Garonne,47113,Grayssas,40.3,66.0,55.5,93.0,5,Rassemblement National,21.0,31.8,11,Renaissance,11.0,16.7,27,Parti socialiste - Place Publique,10.0,15.2,10.6,16.7,6.1,0.0,4.5,15.2,
47,Lot-et-Garonne,47114,Grézet-Cavagnan,34.1,203.0,61.3,93.1,5,Rassemblement National,88.0,43.3,11,Renaissance,29.0,14.3,3,Reconquête et CNIP,17.0,8.4,8.4,14.3,3.0,3.9,4.9,6.4,
47,Lot-et-Garonne,47115,Guérin,33.8,138.0,63.0,95.2,5,Rassemblement National,57.0,41.3,18,Les Républicains,13.0,9.4,27,Parti socialiste - Place Publique,13.0,9.4,5.1,8.0,9.4,5.1,3.6,9.4,
47,Lot-et-Garonne,47117,Hautefage-la-Tour,44.6,409.0,53.5,96.5,5,Rassemblement National,167.0,40.8,11,Renaissance,43.0,10.5,27,Parti socialiste - Place Publique,40.0,9.8,6.8,10.5,4.2,4.2,6.8,9.8,
47,Lot-et-Garonne,47118,Hautesvignes,26.7,91.0,69.5,94.8,5,Rassemblement National,40.0,44.0,27,Parti socialiste - Place Publique,11.0,12.1,18,Les Républicains,8.0,8.8,6.6,3.3,8.8,5.5,0.0,12.1,
47,Lot-et-Garonne,47119,Houeillès,35.8,266.0,61.9,96.4,5,Rassemblement National,122.0,45.9,27,Parti socialiste - Place Publique,27.0,10.2,50,Résistons,24.0,9.0,6.4,7.9,2.3,2.3,2.3,10.2,
47,Lot-et-Garonne,47120,Jusix,40.4,50.0,56.2,94.3,5,Rassemblement National,19.0,38.0,11,Renaissance,6.0,12.0,50,Résistons,6.0,12.0,4.0,12.0,4.0,4.0,10.0,4.0,
47,Lot-et-Garonne,47075,La Croix-Blanche,39.0,467.0,58.4,95.7,5,Rassemblement National,209.0,44.8,11,Renaissance,58.0,12.4,27,Parti socialiste - Place Publique,50.0,10.7,5.8,12.4,5.1,4.1,5.6,10.7,
47,Lot-et-Garonne,47222,La Réunion,35.0,256.0,61.4,94.5,5,Rassemblement National,104.0,40.6,11,Renaissance,36.0,14.1,27,Parti socialiste - Place Publique,30.0,11.7,5.1,14.1,7.0,1.2,2.0,11.7,
47,Lot-et-Garonne,47290,La Sauvetat-Dropt,43.5,224.0,55.0,97.4,5,Rassemblement National,94.0,42.0,11,Renaissance,36.0,16.1,18,Les Républicains,19.0,8.5,6.2,16.1,8.5,1.3,5.4,4.9,
47,Lot-et-Garonne,47291,La Sauvetat-s/ Lède,42.8,221.0,54.3,94.8,5,Rassemblement National,95.0,43.0,11,Renaissance,23.0,10.4,27,Parti socialiste - Place Publique,21.0,9.5,5.9,10.4,3.2,3.2,6.8,9.5,
47,Lot-et-Garonne,47289,La Sauvetat-Savères,36.6,229.0,61.2,96.6,5,Rassemblement National,89.0,38.9,27,Parti socialiste - Place Publique,21.0,9.2,11,Renaissance,20.0,8.7,7.0,8.7,3.9,3.9,5.2,9.2,
47,Lot-et-Garonne,47121,Labastide-Castel.,36.4,149.0,60.3,94.9,5,Rassemblement National,54.0,36.2,50,Résistons,23.0,15.4,11,Renaissance,17.0,11.4,2.7,11.4,4.0,6.0,6.0,9.4,
47,Lot-et-Garonne,47122,Labretonie,39.7,74.0,56.5,93.7,5,Rassemblement National,27.0,36.5,11,Renaissance,12.0,16.2,18,Les Républicains,10.0,13.5,4.1,16.2,13.5,6.8,0.0,8.1,
47,Lot-et-Garonne,47123,Lacapelle-Biron,38.7,202.0,57.5,94.0,5,Rassemblement National,60.0,29.7,27,Parti socialiste - Place Publique,49.0,24.3,50,Résistons,20.0,9.9,5.0,8.4,2.5,4.5,3.0,24.3,
47,Lot-et-Garonne,47124,Lacaussade,45.2,88.0,53.0,96.7,5,Rassemblement National,43.0,48.9,3,Reconquête et CNIP,9.0,10.2,18,Les Républicains,8.0,9.1,10.2,1.1,9.1,3.4,3.4,6.8,
47,Lot-et-Garonne,47125,Lacépède,26.2,147.0,71.4,96.7,5,Rassemblement National,65.0,44.2,11,Renaissance,19.0,12.9,27,Parti socialiste - Place Publique,13.0,8.8,5.4,12.9,5.4,7.5,2.7,8.8,
47,Lot-et-Garonne,47126,Lachapelle,29.7,51.0,68.9,98.1,5,Rassemblement National,22.0,43.1,11,Renaissance,8.0,15.7,27,Parti socialiste - Place Publique,6.0,11.8,5.9,15.7,2.0,5.9,0.0,11.8,
47,Lot-et-Garonne,47127,Lafitte-sur-Lot,41.4,316.0,55.7,95.2,5,Rassemblement National,167.0,52.8,11,Renaissance,33.0,10.4,27,Parti socialiste - Place Publique,27.0,8.5,6.6,10.4,4.4,1.6,5.7,8.5,
47,Lot-et-Garonne,47128,Lafox,47.6,485.0,50.9,97.2,5,Rassemblement National,228.0,47.0,11,Renaissance,63.0,13.0,27,Parti socialiste - Place Publique,41.0,8.5,7.0,13.0,6.8,2.1,2.7,8.5,
47,Lot-et-Garonne,47129,Lagarrigue,39.4,134.0,59.3,97.8,5,Rassemblement National,40.0,29.9,11,Renaissance,25.0,18.7,18,Les Républicains,20.0,14.9,6.7,18.7,14.9,0.7,9.7,9.0,
47,Lot-et-Garonne,47130,Lagruère,39.8,145.0,56.6,94.2,5,Rassemblement National,49.0,33.8,27,Parti socialiste - Place Publique,19.0,13.1,11,Renaissance,16.0,11.0,4.1,11.0,6.9,5.5,7.6,13.1,
47,Lot-et-Garonne,47131,Lagupie,44.2,305.0,52.5,94.1,5,Rassemblement National,160.0,52.5,27,Parti socialiste - Place Publique,30.0,9.8,11,Renaissance,26.0,8.5,3.9,8.5,3.9,2.6,2.6,9.8,
47,Lot-et-Garonne,47132,Lalandusse,34.6,80.0,61.5,94.1,5,Rassemblement National,31.0,38.8,27,Parti socialiste - Place Publique,8.0,10.0,50,Résistons,8.0,10.0,6.2,8.8,6.2,6.2,6.2,10.0,
47,Lot-et-Garonne,47133,Lamontjoie,40.8,219.0,56.2,94.8,5,Rassemblement National,77.0,35.2,27,Parti socialiste - Place Publique,29.0,13.2,11,Renaissance,17.0,7.8,5.5,7.8,6.8,4.1,5.5,13.2,
47,Lot-et-Garonne,47134,Lannes,39.4,163.0,57.8,95.3,5,Rassemblement National,46.0,28.2,18,Les Républicains,24.0,14.7,27,Parti socialiste - Place Publique,22.0,13.5,8.6,8.6,14.7,4.9,3.1,13.5,
47,Lot-et-Garonne,47135,Laparade,40.8,180.0,57.3,96.8,5,Rassemblement National,69.0,38.3,27,Parti socialiste - Place Publique,27.0,15.0,11,Renaissance,18.0,10.0,8.3,10.0,2.8,2.8,4.4,15.0,
47,Lot-et-Garonne,47136,Laperche,33.7,65.0,66.3,100.0,5,Rassemblement National,34.0,52.3,18,Les Républicains,7.0,10.8,4,La France insoumise,6.0,9.2,3.1,6.2,10.8,0.0,9.2,9.2,
47,Lot-et-Garonne,47137,Laplume,40.7,595.0,56.8,95.8,5,Rassemblement National,244.0,41.0,11,Renaissance,87.0,14.6,27,Parti socialiste - Place Publique,53.0,8.9,5.5,14.6,6.7,3.2,5.0,8.9,
47,Lot-et-Garonne,47138,Laroque-Timbaut,36.3,752.0,61.2,96.2,5,Rassemblement National,297.0,39.5,27,Parti socialiste - Place Publique,104.0,13.8,11,Renaissance,90.0,12.0,6.1,12.0,6.8,3.1,4.5,13.8,
47,Lot-et-Garonne,47139,Lasserre,33.8,44.0,64.7,97.8,5,Rassemblement National,9.0,20.5,3,Reconquête et CNIP,8.0,18.2,27,Parti socialiste - Place Publique,8.0,18.2,18.2,15.9,2.3,6.8,2.3,18.2,
47,Lot-et-Garonne,47140,Laugnac,38.2,294.0,59.0,95.5,5,Rassemblement National,109.0,37.1,11,Renaissance,30.0,10.2,27,Parti socialiste - Place Publique,29.0,9.9,7.8,10.2,9.5,3.1,6.5,9.9,
47,Lot-et-Garonne,47141,Laussou,37.1,130.0,61.0,97.0,5,Rassemblement National,51.0,39.2,11,Renaissance,13.0,10.0,27,Parti socialiste - Place Publique,13.0,10.0,1.5,10.0,3.8,4.6,6.9,10.0,
47,Lot-et-Garonne,47142,Lauzun,44.1,270.0,52.7,94.4,5,Rassemblement National,101.0,37.4,11,Renaissance,51.0,18.9,27,Parti socialiste - Place Publique,38.0,14.1,5.6,18.9,4.8,3.7,1.5,14.1,
47,Lot-et-Garonne,47143,Lavardac,47.1,908.0,50.0,94.6,5,Rassemblement National,326.0,35.9,11,Renaissance,114.0,12.6,27,Parti socialiste - Place Publique,113.0,12.4,5.1,12.6,5.7,3.0,8.3,12.4,
47,Lot-et-Garonne,47144,Lavergne,40.5,249.0,57.0,95.8,5,Rassemblement National,112.0,45.0,11,Renaissance,30.0,12.0,27,Parti socialiste - Place Publique,21.0,8.4,5.6,12.0,6.8,0.8,3.6,8.4,
47,Lot-et-Garonne,47145,Layrac,46.2,1608.0,52.0,96.6,5,Rassemblement National,648.0,40.3,11,Renaissance,211.0,13.1,27,Parti socialiste - Place Publique,202.0,12.6,6.1,13.1,6.0,2.8,5.2,12.6,
47,Lot-et-Garonne,47159,Le Mas-d'Agenais,43.5,548.0,53.2,94.0,5,Rassemblement National,225.0,41.1,11,Renaissance,72.0,13.1,27,Parti socialiste - Place Publique,60.0,10.9,6.8,13.1,3.6,2.4,5.3,10.9,
47,Lot-et-Garonne,47201,Le Passage,43.0,3685.0,54.8,96.1,5,Rassemblement National,1365.0,37.0,11,Renaissance,492.0,13.4,27,Parti socialiste - Place Publique,488.0,13.2,5.9,13.4,5.2,4.7,7.8,13.2,
47,Lot-et-Garonne,47306,Le Temple-s/Lot,39.8,447.0,57.8,95.9,5,Rassemblement National,193.0,43.2,27,Parti socialiste - Place Publique,55.0,12.3,50,Résistons,40.0,8.9,6.3,7.2,3.6,3.6,6.0,12.3,
47,Lot-et-Garonne,47146,Lédat,38.3,667.0,58.9,95.6,5,Rassemblement National,281.0,42.1,11,Renaissance,70.0,10.5,27,Parti socialiste - Place Publique,62.0,9.3,8.2,10.5,4.9,2.1,8.5,9.3,
47,Lot-et-Garonne,47147,Lévignac-de-Guy.,41.5,269.0,54.8,93.7,5,Rassemblement National,112.0,41.6,11,Renaissance,42.0,15.6,27,Parti socialiste - Place Publique,37.0,13.8,2.6,15.6,4.8,3.7,3.3,13.8,
47,Lot-et-Garonne,47148,Leyritz-Moncassin,41.7,94.0,56.0,95.9,5,Rassemblement National,41.0,43.6,11,Renaissance,10.0,10.6,50,Résistons,10.0,10.6,4.3,10.6,2.1,1.1,3.2,9.6,
47,Lot-et-Garonne,47150,Longueville,44.3,149.0,51.9,93.1,5,Rassemblement National,94.0,63.1,11,Renaissance,19.0,12.8,50,Résistons,10.0,6.7,3.4,12.8,2.0,0.7,0.0,4.0,
47,Lot-et-Garonne,47151,Loubès-Bernac,31.4,169.0,66.3,96.6,5,Rassemblement National,51.0,30.2,11,Renaissance,29.0,17.2,50,Résistons,22.0,13.0,5.3,17.2,5.3,8.3,3.6,11.2,
47,Lot-et-Garonne,47152,Lougratte,32.9,200.0,65.1,97.1,5,Rassemblement National,86.0,43.0,11,Renaissance,23.0,11.5,27,Parti socialiste - Place Publique,22.0,11.0,4.5,11.5,5.5,3.0,2.5,11.0,
47,Lot-et-Garonne,47154,Lusignan-Petit,39.0,172.0,59.3,97.2,5,Rassemblement National,55.0,32.0,27,Parti socialiste - Place Publique,23.0,13.4,11,Renaissance,22.0,12.8,4.1,12.8,7.6,6.4,5.2,13.4,
47,Lot-et-Garonne,47155,Madaillan,34.4,342.0,63.2,96.3,5,Rassemblement National,130.0,38.0,27,Parti socialiste - Place Publique,38.0,11.1,11,Renaissance,37.0,10.8,7.3,10.8,7.0,5.6,7.0,11.1,
47,Lot-et-Garonne,47156,Marcellus,45.9,362.0,52.1,96.3,5,Rassemblement National,178.0,49.2,11,Renaissance,36.0,9.9,27,Parti socialiste - Place Publique,31.0,8.6,6.6,9.9,3.6,3.0,3.0,8.6,
47,Lot-et-Garonne,47157,Marmande,51.3,5804.0,46.6,95.6,5,Rassemblement National,2017.0,34.8,11,Renaissance,867.0,14.9,27,Parti socialiste - Place Publique,836.0,14.4,5.8,14.9,6.1,3.1,8.5,14.4,
47,Lot-et-Garonne,47158,Marmont-Pachas,34.9,90.0,61.6,94.7,5,Rassemblement National,37.0,41.1,18,Les Républicains,17.0,18.9,3,Reconquête et CNIP,10.0,11.1,11.1,4.4,18.9,3.3,0.0,4.4,
47,Lot-et-Garonne,47160,Masquières,32.2,94.0,65.7,96.9,5,Rassemblement National,37.0,39.4,11,Renaissance,11.0,11.7,27,Parti socialiste - Place Publique,10.0,10.6,9.6,11.7,1.1,7.4,6.4,10.6,
47,Lot-et-Garonne,47161,Massels,42.2,44.0,53.0,91.7,5,Rassemblement National,21.0,47.7,27,Parti socialiste - Place Publique,9.0,20.5,11,Renaissance,6.0,13.6,2.3,13.6,2.3,2.3,6.8,20.5,
47,Lot-et-Garonne,47162,Massoulès,32.4,95.0,64.2,95.0,5,Rassemblement National,43.0,45.3,11,Renaissance,10.0,10.5,50,Résistons,10.0,10.5,8.4,10.5,6.3,2.1,1.1,7.4,
47,Lot-et-Garonne,47163,Mauvezin-s/ Gupie,38.1,287.0,59.1,95.3,5,Rassemblement National,117.0,40.8,27,Parti socialiste - Place Publique,36.0,12.5,11,Renaissance,30.0,10.5,5.2,10.5,7.0,4.5,3.1,12.5,
47,Lot-et-Garonne,47164,Mazières-Naresse,30.8,69.0,66.3,95.8,5,Rassemblement National,21.0,30.4,11,Renaissance,15.0,21.7,27,Parti socialiste - Place Publique,6.0,8.7,2.9,21.7,7.2,0.0,4.3,8.7,
47,Lot-et-Garonne,47165,Meilhan-s/ Gar.,42.7,500.0,54.6,95.4,5,Rassemblement National,189.0,37.8,27,Parti socialiste - Place Publique,65.0,13.0,11,Renaissance,48.0,9.6,6.0,9.6,7.8,4.4,4.2,13.0,
47,Lot-et-Garonne,47167,Mézin,43.1,568.0,55.0,96.6,5,Rassemblement National,183.0,32.2,11,Renaissance,88.0,15.5,27,Parti socialiste - Place Publique,69.0,12.1,4.9,15.5,7.7,4.8,6.9,12.1,
47,Lot-et-Garonne,47168,Miramont-de-Guy.,47.0,1074.0,50.2,94.7,5,Rassemblement National,424.0,39.5,11,Renaissance,135.0,12.6,27,Parti socialiste - Place Publique,122.0,11.4,6.7,12.6,5.7,2.8,5.6,11.4,
47,Lot-et-Garonne,47169,Moirax,34.2,616.0,64.2,97.5,5,Rassemblement National,229.0,37.2,11,Renaissance,88.0,14.3,27,Parti socialiste - Place Publique,84.0,13.6,5.2,14.3,5.5,4.5,4.5,13.6,
47,Lot-et-Garonne,47170,Monbahus,46.6,219.0,49.1,92.0,5,Rassemblement National,90.0,41.1,50,Résistons,24.0,11.0,27,Parti socialiste - Place Publique,22.0,10.0,5.0,7.8,5.5,4.6,4.1,10.0,
47,Lot-et-Garonne,47171,Monbalen,38.3,194.0,58.1,94.2,5,Rassemblement National,81.0,41.8,27,Parti socialiste - Place Publique,23.0,11.9,3,Reconquête et CNIP,15.0,7.7,7.7,7.7,2.6,5.7,6.2,11.9,
47,Lot-et-Garonne,47172,Moncaut,44.0,265.0,53.4,95.3,5,Rassemblement National,108.0,40.8,27,Parti socialiste - Place Publique,37.0,14.0,11,Renaissance,30.0,11.3,3.8,11.3,9.8,3.4,3.0,14.0,
47,Lot-et-Garonne,47173,Monclar,42.7,321.0,54.6,95.3,5,Rassemblement National,120.0,37.4,11,Renaissance,48.0,15.0,27,Parti socialiste - Place Publique,34.0,10.6,6.2,15.0,2.8,2.5,8.1,10.6,
47,Lot-et-Garonne,47174,Moncrabeau,39.9,366.0,57.5,95.8,5,Rassemblement National,114.0,31.1,11,Renaissance,52.0,14.2,27,Parti socialiste - Place Publique,44.0,12.0,6.0,14.2,6.6,7.7,3.8,12.0,
47,Lot-et-Garonne,47175,Monflanquin,43.4,1013.0,54.2,95.7,5,Rassemblement National,351.0,34.6,27,Parti socialiste - Place Publique,143.0,14.1,11,Renaissance,121.0,11.9,4.9,11.9,7.7,5.5,5.0,14.1,
47,Lot-et-Garonne,47177,Monheurt,22.3,94.0,72.3,93.1,5,Rassemblement National,35.0,37.2,11,Renaissance,23.0,24.5,50,Résistons,14.0,14.9,3.2,24.5,3.2,2.1,2.1,4.3,
47,Lot-et-Garonne,47178,Monségur,40.3,177.0,56.2,94.1,5,Rassemblement National,73.0,41.2,11,Renaissance,23.0,13.0,27,Parti socialiste - Place Publique,18.0,10.2,4.5,13.0,7.3,4.0,5.6,10.2,
47,Lot-et-Garonne,47179,Monsempron-Libos,39.3,737.0,57.0,94.0,5,Rassemblement National,280.0,38.0,27,Parti socialiste - Place Publique,109.0,14.8,11,Renaissance,65.0,8.8,5.7,8.8,5.4,2.6,8.1,14.8,
47,Lot-et-Garonne,47180,Montagnac-s/Auv.,38.4,319.0,60.3,97.9,5,Rassemblement National,120.0,37.6,27,Parti socialiste - Place Publique,49.0,15.4,11,Renaissance,36.0,11.3,5.3,11.3,5.6,2.5,2.8,15.4,
47,Lot-et-Garonne,47181,Montagnac-s/Lède,37.2,133.0,61.0,97.1,5,Rassemblement National,56.0,42.1,27,Parti socialiste - Place Publique,18.0,13.5,6,Les Écologistes-EELV,15.0,11.3,3.0,5.3,2.3,11.3,4.5,13.5,
47,Lot-et-Garonne,47182,Montastruc,38.2,107.0,61.8,100.0,5,Rassemblement National,52.0,48.6,27,Parti socialiste - Place Publique,11.0,10.3,11,Renaissance,9.0,8.4,1.9,8.4,6.5,4.7,2.8,10.3,
47,Lot-et-Garonne,47183,Montauriol,0.0,92.0,97.9,97.9,5,Rassemblement National,26.0,28.3,27,Parti socialiste - Place Publique,18.0,19.6,6,Les Écologistes-EELV,8.0,8.7,6.5,6.5,5.4,8.7,6.5,19.6,
47,Lot-et-Garonne,47184,Montaut,37.4,126.0,57.5,92.0,5,Rassemblement National,53.0,42.1,11,Renaissance,17.0,13.5,3,Reconquête et CNIP,11.0,8.7,8.7,13.5,4.0,4.0,4.0,6.3,
47,Lot-et-Garonne,47185,Montayral,43.0,1156.0,53.8,94.3,5,Rassemblement National,490.0,42.4,27,Parti socialiste - Place Publique,158.0,13.7,11,Renaissance,124.0,10.7,4.2,10.7,3.5,2.1,7.8,13.7,
47,Lot-et-Garonne,47186,Montesquieu,40.8,342.0,56.7,95.8,5,Rassemblement National,141.0,41.2,11,Renaissance,50.0,14.6,27,Parti socialiste - Place Publique,37.0,10.8,4.1,14.6,3.2,1.2,3.5,10.8,
47,Lot-et-Garonne,47187,Monteton,37.9,137.0,61.2,98.6,5,Rassemblement National,62.0,45.3,11,Renaissance,18.0,13.1,27,Parti socialiste - Place Publique,14.0,10.2,6.6,13.1,3.6,2.9,4.4,10.2,
47,Lot-et-Garonne,47176,Montgaillard-en-Alb.,42.9,74.0,55.6,97.4,5,Rassemblement National,21.0,28.4,11,Renaissance,11.0,14.9,27,Parti socialiste - Place Publique,11.0,14.9,9.5,14.9,4.1,9.5,0.0,14.9,
47,Lot-et-Garonne,47188,Montignac-de-Lauz.,34.0,129.0,62.6,94.9,5,Rassemblement National,45.0,34.9,11,Renaissance,18.0,14.0,27,Parti socialiste - Place Publique,17.0,13.2,4.7,14.0,2.3,0.8,8.5,13.2,
47,Lot-et-Garonne,47189,Montignac-Toup.,36.6,58.0,62.4,98.3,5,Rassemblement National,32.0,55.2,18,Les Républicains,5.0,8.6,27,Parti socialiste - Place Publique,5.0,8.6,1.7,0.0,8.6,3.4,5.2,8.6,
47,Lot-et-Garonne,47190,Montpezat,43.7,218.0,53.6,95.2,5,Rassemblement National,98.0,45.0,27,Parti socialiste - Place Publique,20.0,9.2,3,Reconquête et CNIP,18.0,8.3,8.3,6.9,5.5,8.3,6.4,9.2,
47,Lot-et-Garonne,47191,Montpouillan,39.7,373.0,56.9,94.4,5,Rassemblement National,171.0,45.8,50,Résistons,49.0,13.1,27,Parti socialiste - Place Publique,30.0,8.0,4.3,7.5,3.5,1.9,6.2,8.0,
47,Lot-et-Garonne,47192,Monviel,40.8,45.0,59.2,100.0,5,Rassemblement National,29.0,64.4,11,Renaissance,7.0,15.6,50,Les Patriotes,2.0,4.4,2.2,15.6,0.0,2.2,2.2,4.4,
47,Lot-et-Garonne,47193,Moulinet,37.2,95.0,57.9,92.2,5,Rassemblement National,38.0,40.0,11,Renaissance,13.0,13.7,50,Résistons,10.0,10.5,6.3,13.7,8.4,6.3,3.2,5.3,
47,Lot-et-Garonne,47194,Moustier,37.1,125.0,61.9,98.4,5,Rassemblement National,46.0,36.8,27,Parti socialiste - Place Publique,16.0,12.8,50,Résistons,13.0,10.4,8.0,8.0,4.0,1.6,8.0,12.8,
47,Lot-et-Garonne,47195,Nérac,45.3,2832.0,52.4,95.8,5,Rassemblement National,937.0,33.1,27,Parti socialiste - Place Publique,425.0,15.0,11,Renaissance,358.0,12.6,5.0,12.6,5.8,3.8,7.3,15.0,
47,Lot-et-Garonne,47196,Nicole,49.7,76.0,49.0,97.4,5,Rassemblement National,34.0,44.7,11,Renaissance,11.0,14.5,4,La France insoumise,7.0,9.2,2.6,14.5,2.6,1.3,9.2,5.3,
47,Lot-et-Garonne,47197,Nomdieu,31.0,114.0,66.7,96.6,5,Rassemblement National,51.0,44.7,27,Parti socialiste - Place Publique,14.0,12.3,11,Renaissance,9.0,7.9,7.0,7.9,6.1,1.8,1.8,12.3,
47,Lot-et-Garonne,47198,Pailloles,38.3,149.0,61.3,99.3,5,Rassemblement National,52.0,34.9,27,Parti socialiste - Place Publique,28.0,18.8,11,Renaissance,17.0,11.4,7.4,11.4,3.4,2.7,6.0,18.8,
47,Lot-et-Garonne,47199,Pardaillan,30.6,125.0,63.8,91.9,5,Rassemblement National,31.0,24.8,11,Renaissance,28.0,22.4,50,Résistons,19.0,15.2,7.2,22.4,4.8,7.2,3.2,4.8,
47,Lot-et-Garonne,47200,Parranquet,42.9,56.0,53.3,93.3,5,Rassemblement National,17.0,30.4,50,Résistons,9.0,16.1,11,Renaissance,8.0,14.3,0.0,14.3,1.8,12.5,5.4,10.7,
47,Lot-et-Garonne,47202,Paulhiac,35.7,134.0,60.6,94.4,5,Rassemblement National,48.0,35.8,50,Résistons,21.0,15.7,27,Parti socialiste - Place Publique,20.0,14.9,2.2,6.7,1.5,0.7,12.7,14.9,
47,Lot-et-Garonne,47203,Penne-d'Agenais,45.2,982.0,53.2,97.0,5,Rassemblement National,340.0,34.6,27,Parti socialiste - Place Publique,133.0,13.5,11,Renaissance,105.0,10.7,7.0,10.7,6.5,3.5,9.1,13.5,
47,Lot-et-Garonne,47204,Peyrière,31.0,142.0,62.0,89.9,5,Rassemblement National,61.0,43.0,11,Renaissance,20.0,14.1,27,Parti socialiste - Place Publique,12.0,8.5,6.3,14.1,3.5,2.1,4.9,8.5,
47,Lot-et-Garonne,47205,Pindères,33.7,110.0,60.8,91.7,5,Rassemblement National,41.0,37.3,11,Renaissance,21.0,19.1,4,La France insoumise,9.0,8.2,2.7,19.1,4.5,4.5,8.2,7.3,
47,Lot-et-Garonne,47206,Pinel-Hauterive,36.1,250.0,61.4,96.2,5,Rassemblement National,88.0,35.2,27,Parti socialiste - Place Publique,31.0,12.4,11,Renaissance,30.0,12.0,11.2,12.0,2.4,4.0,6.0,12.4,
47,Lot-et-Garonne,47207,Pompiey,39.5,101.0,60.5,100.0,5,Rassemblement National,53.0,52.5,11,Renaissance,10.0,9.9,50,Résistons,10.0,9.9,4.0,9.9,3.0,0.0,3.0,4.0,
47,Lot-et-Garonne,47208,Pompogne,35.2,94.0,58.0,89.5,5,Rassemblement National,38.0,40.4,11,Renaissance,13.0,13.8,33,Parti communiste français,9.0,9.6,3.2,13.8,3.2,2.1,7.4,6.4,
47,Lot-et-Garonne,47209,Pont-du-Casse,44.8,1801.0,53.0,96.0,5,Rassemblement National,720.0,40.0,11,Renaissance,250.0,13.9,27,Parti socialiste - Place Publique,217.0,12.0,5.2,13.9,5.4,4.6,5.8,12.0,
47,Lot-et-Garonne,47210,Port-Sainte-Marie,46.3,535.0,51.7,96.4,5,Rassemblement National,196.0,36.6,11,Renaissance,62.0,11.6,4,La France insoumise,55.0,10.3,6.5,11.6,6.5,4.1,10.3,8.6,
47,Lot-et-Garonne,47211,Poudenas,32.6,122.0,65.2,96.8,5,Rassemblement National,50.0,41.0,3,Reconquête et CNIP,13.0,10.7,50,Résistons,13.0,10.7,10.7,7.4,6.6,0.8,2.5,9.0,
47,Lot-et-Garonne,47212,Poussignac,37.5,124.0,57.4,91.9,5,Rassemblement National,49.0,39.5,27,Parti socialiste - Place Publique,20.0,16.1,11,Renaissance,13.0,10.5,1.6,10.5,0.0,1.6,3.2,16.1,
47,Lot-et-Garonne,47213,Prayssas,32.7,476.0,63.7,94.6,5,Rassemblement National,139.0,29.2,11,Renaissance,78.0,16.4,27,Parti socialiste - Place Publique,60.0,12.6,8.6,16.4,7.8,4.2,6.1,12.6,
47,Lot-et-Garonne,47214,Puch-d'Agenais,43.3,295.0,53.2,93.9,5,Rassemblement National,172.0,58.3,3,Reconquête et CNIP,24.0,8.1,27,Parti socialiste - Place Publique,18.0,6.1,8.1,5.8,5.1,1.4,1.7,6.1,
47,Lot-et-Garonne,47215,Pujols,45.1,1575.0,52.7,96.0,5,Rassemblement National,566.0,35.9,27,Parti socialiste - Place Publique,224.0,14.2,11,Renaissance,195.0,12.4,6.7,12.4,8.0,4.4,7.0,14.2,
47,Lot-et-Garonne,47216,Puymiclan,38.2,296.0,59.2,95.8,5,Rassemblement National,131.0,44.3,50,Résistons,30.0,10.1,4,La France insoumise,21.0,7.1,6.4,7.1,4.4,4.1,7.1,6.8,
47,Lot-et-Garonne,47217,Puymirol,37.8,397.0,60.3,97.1,5,Rassemblement National,162.0,40.8,27,Parti socialiste - Place Publique,53.0,13.4,11,Renaissance,52.0,13.1,4.0,13.1,5.3,2.5,4.3,13.4,
47,Lot-et-Garonne,47218,Puysserampion,35.5,121.0,56.5,87.7,5,Rassemblement National,43.0,35.5,11,Renaissance,14.0,11.6,27,Parti socialiste - Place Publique,12.0,9.9,8.3,11.6,5.8,3.3,6.6,9.9,
47,Lot-et-Garonne,47219,Rayet,35.0,83.0,60.6,93.3,5,Rassemblement National,39.0,47.0,11,Renaissance,14.0,16.9,50,Résistons,11.0,13.3,2.4,16.9,3.6,2.4,1.2,7.2,
47,Lot-et-Garonne,47220,Razimet,36.4,133.0,61.3,96.4,5,Rassemblement National,57.0,42.9,27,Parti socialiste - Place Publique,15.0,11.3,3,Reconquête et CNIP,13.0,9.8,9.8,7.5,4.5,1.5,3.8,11.3,
47,Lot-et-Garonne,47221,Réaup-Lisse,32.7,319.0,65.2,97.0,5,Rassemblement National,115.0,36.1,27,Parti socialiste - Place Publique,40.0,12.5,11,Renaissance,35.0,11.0,5.3,11.0,3.4,5.0,2.5,12.5,
47,Lot-et-Garonne,47223,Rives,41.6,98.0,55.1,94.2,5,Rassemblement National,24.0,24.5,11,Renaissance,21.0,21.4,50,Résistons,13.0,13.3,7.1,21.4,4.1,2.0,2.0,12.2,
